Age,Months_as_a_Customer,Number_of_Products,RFM_Score,Average_Balance_Feed_Index,Number_of_Transactions,Personal_Debt_to_Equity_Ratio,Months_Current_Account,Number_of_Loan_Accounts,Customer_ID,Has_Bad_Payment_Record,Members_Within_Household,Number_of_Call_Center_Contacts,Gender,Marital_Status,Age_Youngest_Child,Number_of_Workers_in_Household,Percentage_White_Collar_Workers,Household_Debt_to_Equity_Ratio,Income,Weeks_Since_Last_Offer,Homeowner,Accepted_Personal_Loan,Accepted_Retention,Accepted_Home_Equity_Loan,Accepted_Credit_Card,Annual_value,Interested_in_Personal_Loan,Interested_in_Retention,Interested_in_Home_Equity_Loan,Interested_in_Credit_Card
34,36,0,0,0,0,34,29,3,52698,0,4,8,F,S,2,7,35,56,57236,47,T,F,F,F,F,300,F,F,F,F
27,48,16,15.01096,611,8,27,36,2,52830,0,2,7,F,S,0,16,24,59,50177,45,T,F,F,F,F,680,F,F,F,F
35,48,0,0,0,0,35,39,0,53039,0,2,10,M,U,2,13,41,44,45107,13,T,F,F,F,F,0,F,F,F,F
50,48,0,0,0,0,50,39,1,63767,0,6,0,M,S,20,9,37,52,64012,7,F,F,F,F,F,100,F,F,F,T
46,24,0,0,0,0,46,20,1,63837,0,5,0,M,U,18,9,25,65,35796,1,T,F,F,T,F,100,F,F,F,F
53,24,4,9.489647,223,3,53,12,1,63962,0,5,7,M,M,25,8,35,56,69260,47,F,F,F,F,F,220,F,T,F,F
37,48,2,12.66498,65,2,37,37,0,80891,0,4,10,F,U,5,19,34,45,50245,35,F,T,F,F,F,60,F,F,F,F
18,12,19,14.091117,625,7,18,5,1,80898,0,1,11,M,S,0,10,23,66,31972,1,F,F,T,T,F,670,T,F,F,F
37,24,0,0,0,0,37,21,0,70372,0,3,10,M,S,7,13,18,67,56482,48,F,F,F,F,F,0,F,F,F,F
29,12,0,0,0,0,29,10,4,63138,0,3,10,M,S,0,9,45,44,41457,15,T,F,F,F,T,400,F,F,F,F
54,24,16,13.00099,401,5,54,21,3,70529,0,7,9,F,M,25,9,32,57,48702,30,F,F,F,F,F,780,F,F,T,F
32,12,0,0,0,0,32,10,4,63270,0,2,0,F,S,0,15,39,44,38913,28,F,F,F,T,F,400,F,F,T,T
38,12,2,8.027333,94,1,38,6,1,63305,0,2,7,M,M,10,11,43,45,60520,20,F,T,F,F,F,160,F,T,F,T
45,36,0,0,0,0,45,34,2,70747,0,2,8,M,M,13,13,30,56,50721,9,F,F,F,F,F,200,F,F,F,F
39,36,0,0,0,0,39,28,0,70845,0,2,0,M,M,8,11,36,51,31179,1,F,T,F,F,T,0,F,F,F,F
20,12,3,7.279,79,1,20,0,2,63439,0,6,0,M,S,0,14,29,55,69766,50,F,T,F,F,F,290,F,F,F,F
49,48,17,16.534763,402,9,49,37,2,63572,0,5,11,F,M,19,19,48,31,41735,1,T,F,F,F,F,710,T,F,F,F
61,36,0,0,0,0,61,33,0,63690,0,2,0,F,U,29,10,25,63,42949,10,T,F,F,F,F,0,F,F,F,F
43,36,3,10.60899,9,1,43,23,1,70632,0,4,11,F,M,10,2,20,77,60974,37,F,F,F,F,F,190,F,F,F,F
41,48,51,34.687584,755,27,41,37,1,70734,0,3,10,M,S,9,10,28,61,50826,20,F,F,F,T,F,1630,F,F,F,T
43,0,1,0,0,0,43,-2,1,70767,0,1,9,M,U,10,14,33,52,51199,18,F,F,F,F,F,130,F,F,F,F
33,12,0,0,0,0,33,6,2,71054,0,1,10,M,M,4,17,30,52,37636,35,F,F,F,F,F,200,F,F,T,F
46,36,2,8.994,94,1,46,30,0,70882,0,7,10,M,U,20,17,47,34,36701,25,F,F,F,F,F,60,F,F,F,F
65,24,0,0,0,0,65,22,1,70900,0,6,11,F,M,36,15,26,57,67568,6,F,F,F,F,F,100,F,F,F,F
17,36,0,0,0,0,17,26,0,70919,0,1,9,M,S,0,15,31,52,42752,8,F,F,F,F,F,0,F,F,F,F
40,12,6,10.257313,224,3,40,8,0,69306,0,2,10,M,S,11,9,58,31,45112,12,F,F,T,F,F,180,F,F,F,F
61,36,3,8.664667,298,2,61,34,0,69323,0,7,0,F,U,33,11,14,73,52907,36,F,F,F,F,F,90,F,F,F,F
56,24,0,0,0,0,56,16,1,69340,0,3,0,M,M,29,13,18,68,43808,13,F,F,T,F,F,100,F,F,F,F
30,0,0,0,0,0,30,-5,1,69356,0,2,10,F,S,0,11,18,69,43220,3,F,F,F,F,F,100,F,F,F,F
21,0,1,0,0,0,21,-2,1,69470,0,3,0,M,S,0,14,32,53,63861,37,F,F,F,F,F,130,F,T,F,F
36,36,0,0,0,0,36,35,2,71583,0,5,9,M,M,7,8,35,55,55140,18,F,F,F,F,F,200,F,F,T,F
47,36,42,24.625664,493,18,47,23,1,71116,0,5,10,M,U,20,11,10,78,43751,8,T,F,F,F,F,1360,F,F,F,F
46,24,0,0,0,0,46,21,1,69604,0,3,7,M,M,12,14,37,48,64281,51,T,F,F,F,F,100,F,F,F,F
36,36,0,0,0,0,36,34,0,71624,0,3,8,F,S,8,9,26,64,68819,4,F,F,F,F,F,0,F,F,F,T
46,0,0,0,0,0,46,-6,0,71692,0,4,9,M,S,19,20,55,23,46019,5,F,F,F,F,F,0,F,F,F,F
26,48,10,9.753667,387,3,26,39,0,71301,0,6,8,F,S,0,7,27,64,37502,13,F,T,F,F,F,300,F,F,F,F
61,36,1,10.290667,124,1,61,27,1,71369,0,4,0,F,S,31,8,32,58,46235,18,F,F,F,F,F,130,F,F,F,F
29,24,2,8.152333,219,1,29,19,0,71387,0,1,11,M,S,0,18,18,63,52174,18,F,F,T,T,F,60,F,F,T,F
38,24,0,0,0,0,38,13,3,71967,0,6,10,M,M,7,11,42,45,52129,47,F,F,F,F,F,300,F,F,F,F
52,36,0,0,0,0,52,31,0,69975,0,6,11,M,S,24,12,33,53,51709,15,F,F,F,F,F,0,F,F,F,F
38,36,2,13.11298,13,2,38,27,0,70024,0,6,10,M,S,7,13,18,67,56482,30,T,F,F,F,F,60,F,F,T,F
46,36,3,9.283,183,2,46,32,1,70155,0,3,9,F,M,17,16,46,36,49127,18,F,F,F,F,F,190,F,F,F,F
25,0,2,0,0,0,25,-1,0,72042,0,4,10,F,S,0,7,27,64,37502,18,F,T,F,T,F,60,F,F,F,F
41,36,0,0,0,0,41,28,0,72067,0,6,10,M,U,11,16,39,43,75147,29,T,F,F,F,F,0,F,F,F,F
30,0,2,0,0,0,30,-3,0,71805,0,1,9,M,S,4,14,33,51,44429,8,F,F,F,T,F,60,F,F,T,F
45,0,0,0,0,0,45,-4,0,71987,0,2,11,F,S,13,11,27,61,54716,22,F,F,F,F,F,0,F,F,F,F
50,48,4,11.439,139,1,50,37,2,72052,0,6,9,F,M,25,11,17,71,50616,50,F,T,F,F,F,320,F,F,F,F
31,12,2,8.132333,299,1,31,7,1,72071,0,3,8,M,S,0,14,32,53,49255,51,F,F,F,F,F,160,F,F,F,F
35,0,0,0,0,0,35,-6,0,53952,0,2,9,F,S,5,7,36,55,43366,9,T,F,F,F,F,0,T,F,T,F
43,24,0,0,0,0,43,21,1,54134,0,3,9,F,S,12,14,28,56,45887,48,T,F,T,F,F,100,F,F,F,F
43,12,3,9.10799,108,2,43,9,3,54236,0,3,10,F,M,14,12,24,62,35121,6,F,T,F,F,F,390,F,F,F,F
53,36,0,0,0,0,53,24,0,54252,0,6,9,M,U,28,14,36,49,43490,32,F,F,F,F,T,0,F,F,T,F
48,48,0,0,0,0,48,35,0,54261,0,7,7,M,S,21,13,31,55,52114,18,F,F,F,F,F,0,F,F,F,F
33,48,0,0,0,0,33,37,0,54327,0,1,9,F,U,4,9,33,57,44525,13,F,F,F,F,F,0,T,F,F,F
48,0,0,0,0,0,48,-3,0,54491,0,4,9,M,U,22,11,61,27,21766,4,F,F,F,F,F,0,F,F,T,F
57,48,0,0,0,0,57,36,1,54545,0,2,11,M,S,30,8,47,43,27330,8,F,F,F,T,F,100,F,F,F,T
26,24,0,0,0,0,26,17,0,54570,0,3,8,F,S,0,7,33,58,65263,25,F,F,F,F,F,0,F,F,F,F
37,48,0,0,0,0,37,36,1,54586,0,2,10,F,M,11,15,22,62,56387,51,F,F,F,F,F,100,T,F,F,F
25,36,0,0,0,0,25,29,0,54659,0,5,10,M,S,0,18,18,63,52174,1,F,F,F,T,T,0,F,F,F,F
39,36,0,0,0,0,39,32,0,54759,0,1,8,F,U,14,8,33,57,38068,46,F,F,F,F,F,0,F,F,F,F
43,24,4,8.54194,42,2,43,18,1,55036,0,5,11,F,U,17,11,39,48,36080,43,F,F,F,F,F,220,F,F,T,F
38,36,4,9.134667,268,2,38,23,0,55236,0,4,10,F,S,11,6,37,56,37073,52,F,F,F,F,T,120,F,F,F,F
32,0,0,0,0,0,32,-4,0,55263,0,2,0,F,U,8,16,29,54,65364,43,F,F,F,F,F,0,F,F,T,F
32,24,0,0,0,0,32,16,3,55379,0,2,11,F,M,4,8,39,52,46719,31,T,F,F,F,F,300,F,T,F,F
42,24,3,9.149667,183,2,42,19,1,55404,0,1,8,M,S,10,10,27,61,59742,38,F,T,F,F,F,190,F,F,F,F
66,36,5,9.411657,245,3,66,24,4,55420,0,7,10,F,M,38,8,27,64,44420,20,F,F,F,T,F,550,F,F,F,F
51,24,0,0,0,0,51,14,0,57693,0,2,10,F,U,21,7,30,61,50814,1,T,F,F,F,F,0,F,F,F,F
35,12,0,0,0,0,35,5,1,57852,0,2,10,M,M,3,19,21,59,58858,18,T,F,F,F,F,100,F,F,F,T
37,36,0,0,0,0,37,32,0,57893,0,4,7,F,U,7,10,32,57,48329,39,F,F,F,F,F,0,F,F,F,F
43,0,0,0,0,0,43,-4,0,57970,0,6,0,M,S,14,15,45,39,28742,35,F,F,F,F,F,0,F,F,F,F
32,48,2,11.342333,109,1,32,38,0,57977,0,1,1,M,U,2,13,41,44,45107,7,F,F,F,F,F,60,F,T,T,F
48,24,0,0,0,0,48,19,1,57789,0,3,11,F,S,18,10,36,53,47995,33,F,F,F,F,F,100,F,F,F,F
35,48,0,0,0,0,35,38,0,58145,0,5,11,M,S,4,14,33,51,44429,51,F,F,F,T,F,0,F,F,F,F
43,36,2,9.203323,70,1,43,33,3,58211,0,3,10,M,S,13,9,23,67,42306,4,F,F,F,F,F,360,F,F,F,F
40,0,0,0,0,0,40,-6,0,58057,0,6,8,F,S,12,7,28,63,43626,13,T,F,F,F,F,0,F,F,F,F
30,24,0,0,0,0,30,13,3,58031,0,4,8,F,S,0,10,37,52,61512,3,F,T,F,F,F,300,F,T,F,T
35,36,0,0,0,0,35,31,0,58164,0,2,7,F,U,9,19,41,39,42868,16,F,F,F,F,T,0,F,F,F,F
27,24,0,0,0,0,27,21,1,58263,0,5,10,M,S,0,14,32,53,49255,38,F,T,F,F,F,100,F,T,F,F
35,48,0,0,0,0,35,37,1,58277,0,5,9,F,M,3,11,21,66,56036,23,F,F,F,T,F,100,F,F,F,F
43,12,0,0,0,0,43,0,1,58336,1,1,0,F,M,14,12,42,44,59133,47,F,T,F,T,F,100,T,F,F,F
27,36,28,19.382851,383,12,27,32,4,58345,0,2,11,M,S,0,18,44,36,61590,7,F,F,F,F,F,1240,F,F,F,F
30,24,0,0,0,0,30,21,1,58427,0,2,10,F,S,4,7,55,36,42084,12,T,F,F,F,T,100,F,F,F,F
36,36,52,30.73123,432,24,36,29,1,58225,0,5,11,M,S,7,8,28,63,58009,34,F,F,F,F,F,1660,F,F,T,F
61,36,0,0,0,0,61,33,3,58242,0,6,10,M,U,34,8,34,56,67305,35,T,F,F,F,F,300,F,F,T,F
44,12,0,0,0,0,44,0,2,58301,0,5,9,M,M,13,13,30,56,50721,23,F,T,F,F,F,200,F,F,F,T
34,0,0,0,0,0,34,-4,1,74416,0,6,0,M,M,5,10,33,55,45378,48,F,F,F,F,F,100,F,F,F,T
30,24,0,0,0,0,30,23,0,74441,0,4,9,M,S,0,4,30,64,40287,11,T,F,F,F,F,0,F,F,F,F
29,36,0,0,0,0,29,29,2,74569,0,5,10,M,S,0,8,32,59,79747,5,F,F,F,F,F,200,F,F,F,F
36,24,3,7.579,79,1,36,15,1,74393,0,4,11,F,M,10,2,20,77,60974,40,F,F,F,F,F,190,F,F,F,F
37,24,0,0,0,0,37,12,3,74703,0,3,11,M,M,5,4,24,71,66188,8,T,F,T,F,F,300,F,F,F,F
28,0,0,0,0,0,28,-2,2,74736,0,3,11,F,S,0,9,47,42,56084,37,F,F,F,F,T,200,F,F,F,F
50,12,2,8.969,69,1,50,6,0,74596,0,4,0,F,U,20,11,37,50,41325,48,F,F,F,F,F,60,F,F,F,F
46,12,3,8.125667,59,1,46,5,0,74661,0,6,10,M,S,13,14,19,66,59681,3,F,T,T,T,F,90,F,F,F,T
31,24,3,0,119,2,31,19,3,74898,0,2,10,M,S,0,10,38,51,51847,44,F,F,F,T,F,390,F,T,F,F
49,24,0,0,0,0,49,19,1,75293,0,2,9,M,M,20,11,27,61,59921,44,F,F,F,F,F,100,F,F,F,F
15,24,0,0,0,0,15,21,1,75120,0,6,11,F,S,0,6,38,55,53769,18,F,T,F,F,F,100,F,F,F,F
24,36,0,0,0,0,24,23,1,75229,0,2,0,F,S,0,10,36,52,43935,23,F,F,F,F,F,100,F,F,F,F
60,0,0,0,0,0,60,-5,4,75280,0,3,10,M,U,32,9,31,59,48594,2,T,F,F,F,F,400,F,F,F,F
27,48,0,0,0,0,27,35,0,75362,0,2,8,F,S,0,7,27,64,37502,21,F,F,F,F,F,0,F,F,F,T
35,36,1,9.879,79,1,35,29,0,64335,0,3,0,M,S,5,7,39,52,55425,52,T,T,F,F,T,30,F,F,F,F
37,12,0,0,0,0,37,5,0,64396,0,3,5,M,S,9,14,34,50,57317,11,F,T,F,F,F,0,F,F,F,T
23,36,0,0,0,0,23,31,1,64437,0,5,8,F,S,0,10,36,52,43935,34,F,F,F,F,T,100,F,F,F,F
11,12,0,0,0,0,11,5,0,64453,0,4,8,F,S,0,7,27,64,37502,13,F,F,F,F,F,0,F,F,F,F
40,36,1,10.999,99,1,40,24,3,64496,0,4,8,F,U,12,8,33,58,47792,35,F,F,F,T,F,330,T,F,F,F
31,36,2,8.319667,153,2,31,26,0,64664,0,1,8,F,S,1,14,42,42,27747,9,T,F,F,F,F,60,F,F,F,T
29,24,0,0,0,0,29,16,2,65750,0,3,11,M,S,0,12,29,58,43991,23,F,F,F,F,F,200,F,F,F,T
41,0,0,0,0,0,41,-4,0,65764,0,2,0,M,S,13,14,19,66,59681,26,F,F,F,F,F,0,F,F,F,F
33,12,4,13.089,89,1,33,8,1,65814,0,1,8,M,M,4,5,25,69,38838,20,T,T,F,F,F,220,F,F,F,F
25,12,0,0,0,0,25,10,0,65823,0,3,11,M,S,0,15,31,52,42752,27,F,F,F,F,T,0,F,F,F,F
69,36,4,13.45394,254,3,69,25,2,65873,0,7,8,F,M,41,4,28,66,48368,35,T,F,F,F,F,320,F,F,F,T
27,24,0,0,0,0,27,21,0,65893,0,3,9,F,S,0,7,33,58,65263,29,F,F,F,F,F,0,F,F,F,F
49,24,34,23.592163,559,16,49,18,1,66000,0,7,10,F,M,20,9,19,70,43542,52,F,F,F,F,F,1120,F,F,F,F
45,36,0,0,0,0,45,24,1,66134,0,2,9,M,S,18,11,31,56,68132,18,T,F,F,F,F,100,F,F,F,F
46,12,15,21.91938,620,15,46,9,5,61027,0,6,9,F,U,14,15,40,43,41610,34,F,F,F,F,F,950,T,F,F,F
39,12,0,0,0,0,39,6,0,75570,0,2,9,M,U,10,16,34,48,41701,49,F,F,F,T,F,0,F,F,F,T
43,36,2,7.582333,349,1,43,30,0,75577,0,1,6,M,U,14,11,43,45,48564,36,F,F,F,F,F,60,F,F,F,F
32,48,0,0,0,0,32,37,4,80973,0,4,11,M,U,4,11,42,46,53480,11,F,F,F,F,F,400,T,F,F,F
40,24,15,15.008783,476,8,40,14,0,81009,0,1,11,M,M,9,9,17,73,34229,13,T,F,F,F,F,450,F,T,T,F
43,36,43,27.525593,293,21,43,23,1,81044,0,6,7,M,M,15,15,39,44,43123,5,F,F,F,F,F,1390,F,F,F,F
42,24,3,9.053,153,2,42,23,0,81071,0,5,9,M,S,11,9,58,31,45112,15,F,F,F,F,F,90,F,F,F,F
26,24,0,0,0,0,26,13,0,81135,0,3,8,F,S,0,7,33,58,65263,5,F,F,F,F,F,0,F,F,F,F
61,36,0,0,0,0,61,29,0,81152,0,3,8,M,U,34,16,30,53,80392,48,F,T,F,F,F,0,F,F,F,F
48,36,0,0,0,0,48,27,0,81243,0,3,6,F,U,17,14,25,59,37053,3,F,F,F,F,F,0,F,F,T,F
32,36,0,0,0,0,32,32,0,81097,0,4,10,M,S,2,14,38,47,51309,7,F,F,F,F,F,0,F,T,F,F
44,24,4,9.82498,25,2,44,16,0,81287,0,1,6,M,U,13,12,11,75,53734,36,T,F,F,F,F,120,F,F,F,F
44,24,3,10.672283,339,2,44,18,3,81350,0,3,9,F,M,17,13,38,48,75192,27,F,F,F,F,F,390,F,F,F,F
44,0,0,0,0,0,44,-6,2,81364,0,2,0,M,U,14,16,12,70,66687,16,F,F,T,F,F,200,F,F,F,F
71,12,0,0,0,0,71,7,1,81446,0,5,10,F,S,40,10,31,57,49075,42,F,F,F,F,F,100,F,F,F,T
19,36,0,0,0,0,19,35,0,81611,0,1,10,F,S,0,7,27,64,37502,7,F,F,F,F,F,0,F,F,F,F
58,24,0,0,0,0,58,14,0,81579,0,4,9,F,S,24,18,29,51,52999,22,F,F,F,F,F,0,F,F,F,F
37,24,0,0,0,0,37,16,0,81581,0,4,11,F,S,9,12,41,45,37443,5,T,F,F,F,F,0,F,F,F,F
48,36,0,0,0,0,48,24,0,81904,0,5,9,M,U,20,17,47,34,36701,44,F,F,F,F,F,0,F,F,T,F
35,12,9,17.030439,631,9,35,8,0,81881,0,5,9,F,U,4,9,33,57,44525,39,F,F,T,F,F,270,F,F,F,F
31,0,0,0,0,0,31,-5,0,81980,0,2,0,M,U,3,9,43,46,58861,6,F,F,F,F,F,0,F,F,T,F
75,36,0,0,0,0,75,29,1,82038,0,4,9,F,M,46,13,35,50,49749,23,F,F,T,F,F,100,F,F,F,F
47,24,0,0,0,0,47,20,0,82098,0,7,10,F,U,20,11,37,50,41325,26,F,F,F,F,F,0,F,F,T,F
43,36,3,9.296657,30,1,43,30,0,82163,0,6,8,M,S,13,14,19,66,59681,28,F,F,F,F,F,90,F,F,F,F
35,48,4,10.612647,246,3,35,36,0,82340,0,3,11,M,U,9,6,28,65,54236,34,F,F,F,F,F,120,F,F,F,F
50,0,0,0,0,0,50,-6,1,82227,0,4,10,F,S,18,10,36,53,47995,14,F,F,F,F,F,100,F,F,F,T
48,0,0,0,0,0,48,-2,2,82414,0,3,0,F,U,19,7,38,54,64317,24,F,F,F,F,F,200,F,F,F,F
41,12,2,7.512333,79,1,41,6,0,82466,0,2,10,F,U,11,13,33,52,46755,52,T,T,F,F,F,60,F,F,F,F
63,36,0,0,0,0,63,33,3,82467,0,6,9,M,S,31,13,40,46,36903,2,T,F,F,F,T,300,F,F,F,F
19,12,3,9.729,229,1,19,6,1,82457,0,2,8,M,S,0,14,32,53,63861,10,F,F,T,F,F,190,F,F,F,F
52,48,0,0,0,0,52,36,7,82495,0,6,10,M,M,18,10,20,69,40554,34,F,F,F,F,F,700,F,F,F,F
48,0,1,0,0,0,48,-4,2,82552,0,2,0,F,S,20,18,44,37,45357,27,F,F,F,F,F,230,F,F,F,F
33,36,0,0,0,0,33,30,0,82551,0,4,11,M,S,3,20,40,39,21103,48,F,F,F,F,F,0,T,T,F,F
45,0,0,0,0,0,45,-6,1,82741,0,1,0,F,M,12,9,29,61,62091,30,F,F,F,F,F,100,F,F,F,T
37,12,0,0,0,0,37,6,1,82756,0,1,5,F,M,9,15,22,62,43897,48,F,F,F,F,F,100,F,F,F,F
48,24,31,22.674486,408,16,48,14,1,82760,0,4,11,F,U,20,9,37,53,42795,39,F,F,F,F,F,1030,F,F,F,F
48,24,3,11.449667,183,2,48,12,4,82702,0,7,9,F,M,19,8,41,50,43895,33,F,F,F,T,F,490,F,F,F,F
49,24,3,8.402333,69,1,49,17,1,61220,0,5,9,F,M,21,8,41,50,42003,51,T,F,T,F,F,190,F,F,F,F
36,36,43,28.99481,595,22,36,24,0,61556,0,5,9,F,U,4,9,33,57,44525,4,F,F,F,F,F,1290,F,F,F,F
38,24,0,0,0,0,38,17,0,61588,0,4,10,M,S,5,7,39,52,55425,17,T,F,F,F,F,0,F,T,F,F
21,0,0,0,0,0,21,-4,0,61681,0,3,9,M,S,0,15,31,52,42752,5,F,F,F,F,F,0,F,F,T,F
41,24,0,0,0,0,41,13,1,61788,0,1,8,M,M,9,14,48,37,65711,42,F,F,F,F,F,100,F,F,F,F
37,48,3,12.135617,369,2,37,36,0,61854,0,2,9,M,S,9,14,34,50,57317,51,F,F,T,F,F,90,F,F,F,F
30,48,0,0,0,0,30,40,0,62106,0,4,9,M,M,1,10,19,69,68382,3,F,F,F,F,F,0,F,F,F,F
33,36,3,10.519,119,1,33,28,3,62238,0,3,9,F,S,1,7,33,58,48683,25,T,F,F,T,T,390,F,F,F,F
28,36,0,0,0,0,28,25,2,62333,0,4,7,F,S,0,8,33,58,58465,17,T,T,F,T,F,200,F,F,F,F
20,24,4,9.50894,109,3,20,18,1,62522,0,2,10,M,S,0,16,26,56,54243,4,T,F,F,F,F,220,F,T,F,F
48,12,2,10.057647,91,2,48,10,1,62606,0,6,11,M,U,18,9,25,65,35796,29,F,F,F,F,F,160,F,F,F,F
43,12,0,0,0,0,43,8,0,62776,0,2,11,F,S,13,11,27,61,54716,38,F,F,F,F,F,0,F,F,F,F
27,36,0,0,0,0,27,29,1,62892,0,4,11,M,S,0,14,32,53,49255,26,F,F,F,F,T,100,F,F,F,F
25,24,0,0,0,0,25,18,0,55572,0,2,9,M,S,0,15,31,52,42752,15,T,F,F,F,F,0,F,F,F,F
37,48,0,0,0,0,37,39,1,55586,0,3,0,F,M,10,2,20,77,60974,9,T,F,F,T,F,100,F,F,F,T
40,24,0,0,0,0,40,19,0,82866,0,3,0,F,S,10,11,43,45,56824,51,T,F,F,F,T,0,F,F,T,F
46,24,0,0,0,0,46,17,1,82867,0,2,10,M,M,16,5,49,45,49260,43,F,F,F,F,F,100,F,F,F,F
45,24,0,0,0,0,45,16,1,72442,0,6,10,M,M,20,11,27,61,59921,10,F,T,F,F,F,100,F,F,F,F
39,36,0,0,0,0,39,31,1,70308,0,3,10,M,M,12,14,37,48,64281,11,F,F,F,F,F,100,F,F,F,F
40,12,0,0,0,0,40,10,1,70423,0,1,9,M,S,8,6,56,37,36646,30,F,F,F,F,F,100,F,F,F,F
40,24,0,0,0,0,40,12,1,70624,0,1,10,M,S,11,11,33,54,64839,22,F,F,F,F,F,100,F,F,F,F
33,36,4,9.410333,177,3,33,31,2,70676,0,4,10,M,S,0,10,44,44,41497,1,F,F,F,F,F,320,F,F,F,F
28,36,3,10.067323,134,2,28,33,6,72471,0,2,0,F,S,0,8,48,42,41795,27,F,F,F,F,F,690,F,F,F,F
57,36,4,10.410637,144,3,57,33,0,72503,0,3,8,F,M,26,14,38,46,50221,1,F,F,F,F,F,120,F,F,T,F
47,24,0,0,0,0,47,19,0,72594,0,7,11,M,U,20,17,47,34,36701,25,T,F,F,F,F,0,F,F,F,F
54,48,0,0,0,0,54,36,1,72628,0,7,10,F,M,27,9,43,47,52333,21,F,F,F,T,F,100,F,F,F,F
43,48,1,7.885667,219,1,43,36,0,72773,0,5,11,F,S,14,12,38,49,29130,39,F,F,F,F,F,30,F,F,F,F
41,0,0,0,0,0,41,-7,0,72853,0,3,9,F,S,14,12,38,49,29130,33,T,F,F,F,F,0,F,F,F,F
21,24,4,10.51998,120,3,21,15,1,72935,0,5,9,M,S,0,14,32,53,63861,33,F,T,F,F,F,220,F,F,F,F
58,24,0,0,0,0,58,13,0,70994,0,6,0,F,S,30,12,20,67,36809,22,T,F,F,F,F,0,F,F,F,F
43,36,5,9.804657,238,3,43,24,1,73012,0,4,0,M,U,12,11,31,56,48473,14,T,F,F,F,F,250,F,F,F,F
44,36,5,8.524667,258,2,44,32,3,73146,0,6,9,M,M,14,7,45,46,51993,10,F,F,F,F,F,450,F,F,F,F
41,36,0,0,0,0,41,27,4,73151,0,4,9,F,S,13,8,23,68,64234,27,F,F,F,F,F,400,F,F,F,T
40,24,0,0,0,0,40,16,0,71342,0,3,11,F,U,11,13,33,52,46755,14,F,T,F,F,T,0,F,F,F,F
47,24,25,32.731251,932,25,47,18,3,73142,0,3,0,M,S,14,12,40,46,38105,5,T,F,F,F,F,1050,F,F,F,F
52,24,4,12.549,49,1,52,14,3,73442,0,4,10,M,U,22,11,31,57,37657,5,F,F,F,F,F,420,F,F,F,F
40,48,41,33.09676,597,26,40,38,1,73540,0,3,10,F,U,10,11,40,47,57860,43,F,F,F,F,F,1330,F,F,F,F
38,24,0,0,0,0,38,21,2,73541,0,3,10,M,M,9,7,23,68,57561,9,T,F,F,F,F,200,F,T,F,F
35,36,2,13.14999,150,1,35,24,0,73556,0,2,8,M,S,10,14,34,51,56046,27,F,F,F,F,F,60,F,F,F,F
37,36,0,0,0,0,37,30,0,73512,0,6,10,M,S,6,8,32,59,40442,50,T,F,T,F,F,0,F,F,F,F
35,12,2,8.285667,119,1,35,6,0,73519,0,1,10,M,S,4,14,33,51,44429,8,T,F,F,T,T,60,F,F,F,F
29,0,0,0,0,0,29,-3,3,73539,0,1,10,M,S,0,15,65,19,45799,39,T,F,F,F,T,300,F,F,F,F
73,0,1,0,0,0,73,-2,1,73569,0,5,10,F,S,39,9,28,62,58857,36,F,F,F,F,F,130,F,F,F,F
38,0,0,0,0,0,38,-4,2,73589,0,3,11,F,U,8,10,36,52,50358,17,F,T,F,T,F,200,F,T,F,F
56,48,0,0,0,0,56,40,1,71743,0,7,9,F,M,27,9,43,47,52333,20,F,F,F,F,F,100,F,T,F,F
49,48,0,0,0,0,49,37,2,71793,0,6,11,M,U,19,13,17,68,55731,49,F,F,F,F,F,200,F,F,F,T
28,36,0,0,0,0,28,31,0,71830,0,5,0,M,S,0,15,31,52,42752,52,T,F,F,F,T,0,F,F,F,F
35,24,25,12.055607,489,5,35,14,4,73743,0,4,7,M,S,7,16,35,47,46965,30,F,F,F,F,F,1150,F,F,F,F
36,48,0,0,0,0,36,39,0,73775,0,4,10,F,S,2,8,34,57,73436,2,T,T,F,F,F,0,F,F,F,F
40,36,14,12.83041,431,6,40,23,0,73680,0,2,6,M,S,9,14,34,50,57317,10,F,F,F,F,F,420,F,F,F,F
38,12,0,0,0,0,38,5,1,72063,0,2,9,M,M,9,14,48,37,65711,51,T,F,F,F,F,100,F,F,F,F
18,48,0,0,0,0,18,36,1,74130,0,2,11,F,S,0,14,39,45,49921,40,F,F,F,F,F,100,T,F,F,T
43,24,2,7.992333,59,1,43,15,1,74226,0,1,10,F,S,10,10,38,50,44149,11,F,F,F,F,F,160,F,F,F,F
62,24,5,12.07399,74,2,62,23,0,55729,0,4,11,M,U,30,6,38,54,44474,3,T,F,F,F,T,150,F,F,F,F
53,12,0,0,0,0,53,6,0,55806,0,2,11,F,U,25,5,28,65,21420,29,F,F,F,F,F,0,F,F,F,F
59,36,0,0,0,0,59,28,5,55938,0,5,8,F,U,27,12,18,69,67017,23,F,F,F,T,F,500,F,F,F,T
42,12,0,0,0,0,42,9,0,56665,0,4,9,F,M,15,11,23,64,66704,35,F,F,F,F,F,0,F,F,F,T
36,12,2,8.935667,69,1,36,9,0,56826,0,1,7,F,U,6,14,44,40,56458,13,F,T,F,T,T,60,F,F,T,F
20,24,3,7.852333,219,1,20,15,1,56865,0,2,9,F,S,0,14,39,45,49921,31,F,T,T,F,F,190,F,F,F,F
